epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,native,tuning,wayland/65536/namespaces-0,wayland,65536,namespaces-0,1.000486285800504,0.9927481832555805,0.9907571447649267,0.9777627600650655,1.433653058783479
1,native,observed-holdout,libreoffice/65536/namespaces-0,libreoffice,65536,namespaces-0,0.9783912255751885,1.4483269577775655,1.4734532170850771,0.9545673142359379,1.0101406771747319
1,native,observed-holdout,qt/65536/namespaces-0,qt,65536,namespaces-0,1.0281679748869403,1.6306285200012856,1.5991469260887525,0.9977324845857499,1.0345036614168557
1,native,observed-holdout,libreoffice/4096/namespaces-1,libreoffice,4096,namespaces-1,0.9852604174485159,1.5318426404400731,1.5466209801040676,0.6874142207382876,0.9995227542708511
1,native,tuning,batik/65536/namespaces-1,batik,65536,namespaces-1,0.9490036045418033,0.9382467654303244,0.997696474236353,0.9281911279169232,0.9602856815990324
1,native,generated,elements/4096/namespaces-0,elements,4096,namespaces-0,1.0220125133542781,1.718948803721394,1.6538041435796649,1.0056467747881055,1.0514534238775193
1,native,observed-holdout,dotnet/65536/namespaces-1,dotnet,65536,namespaces-1,1.0193230448765047,1.138037486807476,1.1096257582201132,1.0019349241249247,1.0533776415973037
1,native,generated,entities/4096/namespaces-0,entities,4096,namespaces-0,1.0252790634935656,2.546501626140982,2.4906314046083198,1.0153579107933421,1.0380196447815542
1,native,tuning,docbook/65536/namespaces-1,docbook,65536,namespaces-1,0.9624192041489504,1.511263486445968,1.5518891768401688,0.6147601698232514,1.0282575214361127
1,native,generated,elements/65536/namespaces-0,elements,65536,namespaces-0,1.024525244428549,1.773948626635373,1.7332059914808067,1.0028609717296626,1.0860993751593109
1,native,observed-holdout,hadoop/65536/namespaces-0,hadoop,65536,namespaces-0,1.0092509802904583,1.3803895906286048,1.3677366855084294,0.9850934226189825,1.0231962720169063
1,native,tuning,gtk/65536/namespaces-1,gtk,65536,namespaces-1,1.0067296416554212,1.298026257260145,1.2882237880538625,0.9938762952860212,1.016428845820835
