epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,python,observed-holdout,musescore/4096/pyexpat-events,musescore,4096,pyexpat-events,1.0051032935841167,1.2014170853050663,1.188298229855099,0.99383529968206,1.0880109122488066
1,python,tuning,maven/65536/elementtree,maven,65536,elementtree,1.0117979872026326,1.3238499227650122,1.314549628110819,0.9697348851393415,1.0419414202096713
1,python,observed-holdout,qt/4096/elementtree,qt,4096,elementtree,1.0022300725882833,1.3299904109126248,1.329546785222912,0.9709138138204723,1.006267206471915
1,python,tuning,docbook/65536/pyexpat-events,docbook,65536,pyexpat-events,1.000220422938224,1.3321343162824255,1.3227645847557834,0.9671479164344529,1.0362885187413022
1,python,tuning,docbook/4096/elementtree,docbook,4096,elementtree,0.9955891964024469,1.3281208946851948,1.3985714558545481,0.940130031839277,1.0423649432989257
1,python,observed-holdout,dotnet/4096/elementtree,dotnet,4096,elementtree,1.0046418797408396,1.1119693583341592,1.1071952397746785,0.9871456579601431,1.0199838355407311
1,python,tuning,batik/4096/pyexpat-events,batik,4096,pyexpat-events,0.9982448515030184,1.0543095009839043,1.064691341111337,0.9035771564047137,1.1309769124016988
1,python,tuning,gtk/4096/elementtree,gtk,4096,elementtree,0.976780653639855,1.199219647321127,1.2186549632642782,0.8561991953905198,1.0274553534029707
1,python,observed-holdout,qt/65536/elementtree,qt,65536,elementtree,1.0053341756885157,1.3324813128831183,1.339990537895835,0.9943960611658436,1.048336936379495
2,native,tuning,gtk/4096/namespaces-1,gtk,4096,namespaces-1,0.9699081303847708,1.1662067263979823,1.1917603642289414,0.9281073239598407,1.0246159275424984
2,native,generated,elements/65536/namespaces-0,elements,65536,namespaces-0,0.9648429125516969,1.6931655019602156,1.7507741043112037,0.9400146173005963,1.03453800349128
2,native,generated,text/65536/namespaces-0,text,65536,namespaces-0,0.9837362408357014,1.0232781055462004,1.039485188290522,0.9701247924685554,1.004453401012789
2,native,observed-holdout,hadoop/65536/namespaces-1,hadoop,65536,namespaces-1,0.9813695358006116,1.352801118146883,1.3751324859014518,0.9674827975946927,0.9994989735112556
2,native,tuning,maven/4096/namespaces-0,maven,4096,namespaces-0,0.9758044536229652,1.1986278522746103,1.2092627943104337,0.9630008731510379,1.024865828423699
2,native,tuning,batik/4096/namespaces-1,batik,4096,namespaces-1,1.018159900451081,0.89612792524601,0.8961637849534652,0.9654180762732228,1.0439257971559233
